hex_id,population,pop_20_29,income_index_pln,n_obwody
13,34.0,0.0,3073.6,1
22,624.0,50.0,3073.6,1
32,481.0,54.0,3073.6,1
33,503.0,44.0,3073.6,1
51,68.0,12.0,3073.6,1
66,147.0,19.0,3073.6,1
72,94.0,10.0,3090.3,1
86,607.0,77.0,3076.2,1
91,146.0,10.0,3107.2,1
97,184.0,21.0,3090.3,1
98,70.0,5.0,3090.3,1
99,354.0,40.0,3052.2000000000003,1
104,395.0,42.0,3085.0,1
106,130.0,10.0,3085.0,1
108,721.0,83.0,3076.2,2
110,424.0,35.0,3076.1999999999994,1
113,48.0,12.0,3073.6,1
121,915.0,85.0,3090.3,2
122,485.0,58.0,3090.3,1
132,776.0,67.0,3076.2,2
133,254.0,32.0,3076.2,1
143,470.0,42.0,3090.3,1
144,378.0,40.0,3052.2,1
145,533.0,59.0,3052.2000000000003,2
149,583.0,50.0,3085.0,2
150,241.0,27.0,3089.8,1
151,238.0,21.0,3089.8,1
152,44.0,5.0,3085.0,1
155,369.0,23.0,3058.0,1
156,829.0,92.0,3058.0,2
165,122.0,16.0,3090.3,1
167,694.0,68.0,3090.3,2
168,679.0,55.0,3052.2000000000003,5
169,327.0,34.0,3052.2,1
171,125.0,15.0,3085.0,1
173,609.0,68.0,3085.7093596059112,4
174,516.0,44.0,3086.3860465116277,2
176,463.0,53.0,3089.8,1
178,259.0,20.0,3056.6,1
179,820.0,74.0,3058.0,3
